Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Emanuel Paulino,Male,4,35,11,6,0,6,4,1,0,1,3,0,4,4,14,28.6,1,4,25.0,3,10,30.0,0,0,0.0
Emel Rowe,Male,72,1527,578,223,118,341,100,30,10,31,108,92,142,226,563,40.1,175,415,42.2,51,148,34.5,75,110,68.2
Emelia Downie,Female,45,615,137,66,30,96,34,14,5,16,95,44,57,53,188,28.2,52,170,30.6,1,18,5.6,30,51,58.8
Emerson Varley,Male,154,4531,1646,315,139,454,396,163,18,49,349,244,454,647,1815,35.6,477,1254,38.0,170,561,30.3,172,258,66.7
Emil Gieset,Male,13,189,40,17,19,36,10,5,4,3,31,15,10,15,46,32.6,15,46,32.6,0,0,0.0,10,27,37.0
Emil Gjeset,Male,13,169,44,17,25,42,2,3,2,3,30,22,15,16,40,40.0,16,39,41.0,0,1,0.0,12,23,52.2
Emilia Lonigro,Female,101,1950,412,219,126,345,177,125,30,8,221,55,326,155,456,34.0,132,381,34.6,23,75,30.7,81,141,57.4
Emiliano Scully Lopez,Male,29,415,172,74,28,102,7,16,2,2,47,35,42,62,163,38.0,46,108,42.6,16,55,29.1,22,41,53.7
Emilie Baird,Female,57,1247,380,225,150,375,83,69,14,19,178,150,147,144,430,33.5,138,393,35.1,6,37,16.2,86,171,50.3
Emily Achter,Female,83,1492,529,140,79,219,138,112,16,13,116,113,159,171,476,35.9,90,213,42.3,81,263,30.8,80,115,69.6
Emily Attard,Female,36,613,273,44,31,75,25,25,3,15,42,47,74,96,294,32.7,61,164,37.2,35,130,26.9,38,57,66.7
Emily Bland,Female,28,215,41,17,20,37,7,7,2,8,28,22,41,16,70,22.9,15,64,23.4,1,6,16.7,8,22,36.4
Emily Bradford,Female,58,670,190,72,45,117,31,28,9,8,54,71,85,69,324,21.3,56,254,22.0,13,70,18.6,39,81,48.1
Emily Caruana,Female,41,200,25,21,10,31,6,5,1,12,30,19,25,5,49,10.2,5,40,12.5,0,9,0.0,15,30,50.0
Emily Caulfield,Female,7,14,3,0,0,0,0,1,0,0,1,1,3,1,3,33.3,1,3,33.3,0,0,0.0,1,2,50.0
Emily Christie,Female,10,100,30,17,9,26,2,10,1,4,17,7,14,11,40,27.5,10,36,27.8,1,4,25.0,5,15,33.3
Emily Clements,Female,34,658,152,53,37,90,21,39,1,10,90,96,111,48,226,21.2,41,183,22.4,7,43,16.3,45,82,54.9
Emily Conn,Female,71,1238,372,143,113,256,119,131,15,20,80,103,94,138,319,43.3,122,266,45.9,16,53,30.2,78,120,65.0
Emily Davies,Female,27,536,120,55,39,94,30,23,11,12,49,32,59,51,170,30.0,47,141,33.3,4,29,13.8,14,24,58.3
Emily Ellis,Female,139,2368,798,244,149,393,159,174,32,18,175,158,199,291,946,30.8,205,593,34.6,86,353,24.4,118,170,69.4
Emily Evans,Female,97,1876,735,366,244,610,61,43,50,9,237,95,215,265,712,37.2,263,707,37.2,2,5,40.0,205,304,67.4
Emily Ewart,Female,123,2221,696,443,352,795,172,179,41,44,275,339,269,277,810,34.2,266,742,35.8,11,68,16.2,131,313,41.9
Emily Ferrier,Female,32,395,143,68,41,109,11,13,22,4,58,32,39,56,159,35.2,56,153,36.6,0,6,0.0,23,39,59.0
Emily Fielding,Female,62,1484,677,183,70,253,73,61,29,21,125,112,131,225,767,29.3,130,407,31.9,95,360,26.4,102,142,71.8
Emily Fisher,Female,119,1925,718,265,77,342,231,95,19,21,125,212,202,264,724,36.5,222,543,40.9,42,181,23.2,138,235,58.7
Emily Groves,Female,16,288,35,50,30,80,10,15,11,8,27,29,52,11,69,15.9,11,69,15.9,0,0,0.0,13,28,46.4
Emily Haigh,Female,10,31,11,1,1,2,1,0,0,0,4,2,6,3,12,25.0,2,6,33.3,1,6,16.7,4,4,100.0
Emily Holt,Female,58,1106,297,147,92,239,79,62,23,22,130,109,135,106,448,23.7,57,241,23.7,49,207,23.7,36,72,50.0
Emily Hyde,Female,4,25,11,0,2,2,1,2,0,0,4,0,3,6,14,42.9,4,9,44.4,2,5,40.0,1,4,25.0
Emily Kay,Female,19,403,69,64,38,102,13,16,15,5,40,29,31,29,110,26.4,28,100,28.0,1,10,10.0,10,30,33.3
Emily Kneale,Female,40,636,72,75,41,116,22,41,15,14,94,26,42,29,162,17.9,24,114,21.1,5,48,10.4,7,14,50.0
Emily Koroneos,Female,40,694,184,129,26,155,53,16,8,7,94,50,92,64,246,26.0,49,170,28.8,15,76,19.7,41,58,70.7
Emily Kurkowski,Female,46,691,158,78,10,88,29,27,6,4,34,25,36,59,163,36.2,40,100,40.0,19,63,30.2,21,28,75.0
Emily Lawn,Female,20,348,71,38,9,47,7,5,0,7,42,30,75,22,71,31.0,22,64,34.4,0,7,0.0,21,38,55.3
Emily Lorenzini,Female,34,266,108,39,28,67,7,7,6,1,36,0,20,45,151,29.8,43,134,32.1,2,17,11.8,16,26,61.5
Emily Luke,Female,16,105,19,14,3,17,5,6,0,0,5,0,11,5,19,26.3,3,12,25.0,2,7,28.6,7,14,50.0
Emily Martin,Female,36,236,26,16,18,34,12,6,2,2,12,2,12,10,68,14.7,4,38,10.5,6,30,20.0,0,0,0.0
Emily Matheson,Female,218,5223,2310,656,523,1179,348,553,73,33,514,172,492,984,3052,32.2,881,2608,33.8,103,444,23.2,263,438,60.0
Emily Mcinerny,Female,19,448,37,80,32,112,46,42,15,1,27,23,47,14,47,29.8,13,37,35.1,1,10,10.0,8,17,47.1
Emily Mcintyre,Female,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Emily Mcleod,Female,195,4703,1207,572,263,835,169,152,34,47,301,201,341,470,1598,29.4,400,1268,31.5,70,330,21.2,203,348,58.3
Emily Mewett,Female,9,97,24,6,2,8,1,1,0,1,12,3,8,9,25,36.0,6,18,33.3,3,7,42.9,3,4,75.0
Emily Mogyorossy,Female,23,400,229,50,19,69,31,33,4,5,47,29,35,76,203,37.4,32,83,38.6,44,120,36.7,33,50,66.0
Emily Monaghan,Female,121,2255,696,231,152,383,110,100,10,33,226,267,171,202,701,28.8,140,438,32.0,62,263,23.6,206,321,64.2
Emily Morrice,Female,25,324,20,27,5,32,4,6,2,1,16,16,45,7,72,9.7,6,44,13.6,1,28,3.6,5,17,29.4
Emily O'Keefe,Female,8,47,8,6,4,10,0,2,0,0,6,1,5,4,9,44.4,4,9,44.4,0,0,0.0,0,0,0.0
Emily Patterson,Female,11,198,135,53,39,92,5,5,13,14,34,34,27,59,147,40.1,58,145,40.0,1,2,50.0,16,34,47.1
Emily Peele,Female,3,6,2,0,0,0,0,1,0,0,0,1,1,0,4,0.0,0,4,0.0,0,0,0.0,2,2,100.0
Emily Rees,Female,9,179,27,10,5,15,6,8,0,0,20,0,18,9,38,23.7,8,33,24.2,1,5,20.0,10,26,38.5
Emily Rider,Female,42,962,324,210,83,293,92,33,13,16,83,93,126,120,366,32.8,93,271,34.3,27,95,28.4,57,94,60.6
Emily Roche,Female,3,41,0,5,1,6,5,4,0,0,4,1,6,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0
Emily Rose,Female,3,56,11,14,4,18,2,1,3,1,9,5,10,4,16,25.0,4,16,25.0,0,0,0.0,3,6,50.0
Emily Russell,Female,8,118,18,17,11,28,4,4,6,4,5,5,10,9,27,33.3,9,26,34.6,0,1,0.0,0,1,0.0
Emily Rylance,Female,53,1761,671,406,129,535,88,72,115,18,108,178,181,219,699,31.3,190,569,33.4,29,130,22.3,172,236,72.9
Emily Sandler,Female,2,15,2,1,3,4,1,0,0,0,1,0,1,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0.0
Emily Sewell,Female,15,350,172,69,39,108,16,17,10,4,26,27,21,73,174,42.0,71,165,43.0,2,9,22.2,24,33,72.7
Emily Sherry,Female,36,258,45,25,5,30,5,11,0,6,22,13,40,14,69,20.3,11,50,22.0,3,19,15.8,10,15,66.7
Emily Simons,Female,100,2169,770,277,230,507,100,95,60,51,167,161,167,308,818,37.7,277,700,39.6,31,118,26.3,123,197,62.4
Emily Snaize,Female,178,3319,436,281,178,459,290,102,13,35,345,256,405,162,661,24.5,147,572,25.7,15,89,16.9,97,196,49.5
Emily Staker,Female,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0
Emily Suckling,Female,96,1957,627,118,64,182,115,77,13,21,66,89,137,242,642,37.7,171,399,42.9,71,243,29.2,72,106,67.9
Emily Todorov,Female,18,347,14,32,18,50,13,18,3,2,50,27,35,6,40,15.0,6,36,16.7,0,4,0.0,2,17,11.8
Emily Van Poppel,Female,14,148,52,12,11,23,6,7,4,3,9,14,8,21,49,42.9,19,44,43.2,2,5,40.0,8,17,47.1
Emily Verey,Female,37,1106,457,163,66,229,59,62,12,11,99,53,77,197,614,32.1,177,524,33.8,20,90,22.2,43,63,68.3
Emily Voigt,Female,72,1311,309,136,89,225,48,27,14,12,66,23,106,125,475,26.3,108,383,28.2,17,92,18.5,44,84,52.4
Emily Whelan,Female,40,703,174,136,67,203,34,25,49,13,105,63,85,62,207,30.0,62,206,30.1,0,1,0.0,42,90,46.7
Emily Whitehouse,Female,23,248,85,33,22,55,9,14,3,4,41,29,40,25,86,29.1,14,45,31.1,11,41,26.8,24,35,68.6
Emily Wilson,Female,68,1031,370,87,46,133,59,54,4,23,84,105,73,120,447,26.8,71,255,27.8,49,192,25.5,81,123,65.9
Emirson Devenie,Female,24,436,232,73,12,85,27,15,4,8,46,36,46,76,251,30.3,31,92,33.7,45,159,28.3,35,48,72.9
Emma Andrews,Female,56,1450,657,115,82,197,115,115,3,0,137,0,176,259,776,33.4,194,549,35.3,65,227,28.6,134,240,55.8
Emma Baddeley,Female,18,64,6,10,3,13,3,5,0,1,6,3,8,2,18,11.1,2,15,13.3,0,3,0.0,2,4,50.0
Emma Bainbridge,Female,30,324,69,34,23,57,12,20,4,9,73,36,57,20,70,28.6,20,66,30.3,0,4,0.0,19,34,55.9
Emma Baker,Female,120,1855,335,246,195,441,93,76,55,29,162,97,194,116,501,23.2,115,489,23.5,1,12,8.3,102,204,50.0
Emma Barry Non Member,Female,7,58,21,4,6,10,1,1,1,0,2,0,4,13,36,36.1,8,21,38.1,5,15,33.3,0,0,0.0
Emma Beddome,Female,178,4386,1199,707,368,1075,276,180,35,45,238,306,266,419,1281,32.7,308,916,33.6,111,365,30.4,276,392,70.4
Emma Bossong,Female,17,189,33,38,23,61,8,5,2,3,21,15,28,10,57,17.5,9,45,20.0,1,12,8.3,12,16,75.0
Emma Boyall,Female,9,90,33,10,7,17,6,3,4,3,5,12,3,12,22,54.5,12,22,54.5,0,0,0.0,9,19,47.4
Emma Browne,Female,11,49,7,12,3,15,1,0,1,0,5,0,10,2,14,14.3,2,11,18.2,0,3,0.0,3,4,75.0
Emma Brundell,Female,69,2204,795,283,214,497,192,211,22,0,259,0,237,283,1016,27.9,236,827,28.5,47,189,24.9,276,411,67.2
Emma Brydson,Female,9,63,6,15,5,20,2,0,6,1,8,0,4,3,11,27.3,3,10,30.0,0,1,0.0,0,0,0.0
Emma Butler,Female,103,1383,256,245,138,383,38,44,21,16,162,63,129,102,374,27.3,102,368,27.7,0,6,0.0,50,118,42.4
Emma Colman,Female,3,25,6,4,0,4,2,1,0,1,1,2,1,2,11,18.2,2,8,25.0,0,3,0.0,2,4,50.0
Emma Coyne,Female,78,2047,444,123,51,174,214,128,5,8,176,203,158,144,505,28.5,106,305,34.8,38,200,19.0,118,202,58.4
Emma Cranston,Female,22,210,27,24,18,42,5,7,1,1,21,22,14,10,44,22.7,9,36,25.0,1,8,12.5,6,18,33.3
Emma Crees,Female,78,2026,742,77,32,109,82,74,7,18,142,73,121,260,795,32.7,85,265,32.1,175,530,33.0,47,70,67.1
Emma D'Onghia,Female,5,63,7,1,3,4,3,1,0,1,4,0,5,3,25,12.0,2,13,15.4,1,12,8.3,0,0,0.0
Emma Dowling,Female,14,140,32,38,12,50,0,2,2,4,4,10,8,12,36,33.3,12,34,35.3,0,2,0.0,4,10,40.0
Emma Findlay,Female,34,696,170,75,61,136,29,34,5,19,44,90,53,67,242,27.7,67,242,27.7,0,0,0.0,36,77,46.8
Emma Fitzgerald,Female,1,17,0,1,4,5,2,3,0,0,2,0,1,0,10,0.0,0,6,0.0,0,4,0.0,0,2,0.0
Emma Funnell,Female,49,598,143,58,30,88,26,26,12,0,78,0,95,54,229,23.6,40,154,26.0,14,75,18.7,37,66,56.1
Emma Gebert,Female,21,249,45,38,15,53,10,9,1,3,34,11,19,17,76,22.4,12,53,22.6,5,23,21.7,6,10,60.0
Emma Gibcus,Female,2,22,6,5,3,8,1,1,0,0,1,0,4,1,6,16.7,1,6,16.7,0,0,0.0,4,6,66.7
Emma Gilsenan,Female,9,195,78,35,17,52,22,21,4,2,17,28,6,26,60,43.3,26,54,48.1,0,6,0.0,26,41,63.4
Emma Glynn,Female,191,3528,1127,409,286,695,288,174,47,69,276,337,508,395,1309,30.2,350,1096,31.9,45,213,21.1,290,482,60.2
Emma Hall,Female,25,177,52,14,17,31,9,5,0,1,24,8,23,22,67,32.8,19,47,40.4,3,20,15.0,5,12,41.7
Emma Hendry,Female,23,331,57,19,15,34,15,12,1,0,46,0,32,25,128,19.5,17,88,19.3,8,40,20.0,13,18,72.2
Emma Henry,Female,74,1341,258,175,111,286,37,67,21,0,191,0,113,95,221,43.0,95,221,43.0,0,0,0.0,68,124,54.8
Emma Hoehne,Female,41,611,132,130,73,203,16,22,10,9,55,71,58,46,224,20.5,45,214,21.0,1,10,10.0,39,85,45.9
Emma Howard,Female,7,165,43,24,4,28,18,10,0,6,11,23,42,13,68,19.1,10,50,20.0,3,18,16.7,14,25,56.0
Emma Leeds,Female,8,76,21,15,14,29,5,6,2,1,10,6,7,8,29,27.6,8,26,30.8,0,3,0.0,5,8,62.5
Emma Mahady,Female,24,720,367,75,43,118,48,44,3,5,27,51,43,146,339,43.1,104,206,50.5,42,133,31.6,33,48,68.8
Emma Mcdonald,Female,4,51,48,18,7,25,3,5,2,0,3,11,3,18,32,56.2,18,29,62.1,0,3,0.0,12,13,92.3
Emma Moore,Female,50,385,67,63,17,80,17,15,4,6,28,26,37,22,77,28.6,21,67,31.3,1,10,10.0,14,37,37.8
Emma Nixon,Female,48,530,96,57,47,104,27,32,12,5,85,52,37,34,94,36.2,30,75,40.0,4,19,21.1,22,51,43.1
Emma Parks,Female,62,994,186,164,99,263,63,72,21,13,132,48,92,72,252,28.6,61,207,29.5,11,45,24.4,27,44,61.4
Emma Parr,Female,1,17,2,1,1,2,0,1,0,0,3,1,1,1,5,20.0,1,5,20.0,0,0,0.0,0,0,0.0
Emma Pearce,Female,57,1412,928,169,192,361,52,47,11,33,90,187,117,364,740,49.2,339,634,53.5,25,106,23.6,175,230,76.1
Emma Pedretti,Female,19,32,6,3,4,7,2,1,0,0,2,1,3,2,9,22.2,0,4,0.0,2,5,40.0,0,0,0.0
Emma Pullen,Female,173,2696,876,362,196,558,111,180,12,90,316,288,317,287,1214,23.6,214,792,27.0,73,422,17.3,227,362,62.7
Emma Quinn,Female,18,78,6,11,1,12,2,1,1,1,7,7,5,1,12,8.3,1,8,12.5,0,4,0.0,4,6,66.7
Emma Reus,Female,55,1679,457,435,195,630,157,59,216,8,164,16,184,201,663,30.3,187,623,30.0,14,40,35.0,41,77,53.2
Emma Robertson,Female,1,17,0,1,0,1,1,1,0,0,2,0,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Emma Rodgers,Female,51,1089,330,143,155,298,35,47,47,3,160,50,89,129,343,37.6,127,336,37.8,2,7,28.6,70,152,46.1
Emma Runnalls,Female,35,557,130,110,29,139,34,41,4,13,82,81,96,44,162,27.2,42,137,30.7,2,25,8.0,40,91,44.0
Emma Schmidtke,Female,8,36,11,2,1,3,0,0,0,0,3,3,4,4,13,30.8,4,8,50.0,0,5,0.0,3,4,75.0
Emma Schonewille,Female,3,10,2,0,0,0,0,0,0,0,2,0,4,0,1,0.0,0,1,0.0,0,0,0.0,2,4,50.0
Emma Smith,Female,98,1837,511,509,250,759,81,38,127,43,222,181,171,198,501,39.5,198,499,39.7,0,2,0.0,115,204,56.4
Emma Stafford,Female,50,471,119,86,36,122,16,17,16,12,55,24,40,45,159,28.3,32,99,32.3,13,60,21.7,16,29,55.2
Emma Tripp,Female,16,174,34,23,19,42,9,8,3,2,15,18,21,12,37,32.4,12,34,35.3,0,3,0.0,10,24,41.7
Emma Wheatland,Female,4,56,8,11,3,14,1,2,0,2,11,4,5,3,14,21.4,3,14,21.4,0,0,0.0,2,4,50.0
Emma White,Female,10,53,9,5,3,8,6,1,2,1,2,3,7,3,8,37.5,3,8,37.5,0,0,0.0,3,4,75.0
Emma Wilkinson,Female,13,411,162,89,32,121,19,12,1,4,30,39,55,54,170,31.8,38,117,32.5,16,53,30.2,38,51,74.5
Emma Wilson,Female,32,1063,336,118,29,147,89,72,0,0,64,0,122,105,319,32.9,52,136,38.2,53,183,29.0,73,100,73.0
Emma Woodcock,Female,18,99,12,13,17,30,2,5,4,0,6,0,7,4,27,14.8,4,27,14.8,0,0,0.0,4,12,33.3
Emma-Lee Ross,Female,4,12,0,1,2,3,0,0,0,0,5,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Emmalia Blake,Female,19,108,12,17,8,25,6,2,2,1,5,6,7,3,16,18.8,3,16,18.8,0,0,0.0,0,2,0.0
Emmanuel Baheit,Male,6,30,5,6,3,9,0,0,4,1,7,3,3,2,11,18.2,2,11,18.2,0,0,0.0,1,2,50.0
Emmanuel Golong,Male,76,1260,440,135,81,216,72,43,10,25,131,141,115,138,314,43.9,107,226,47.3,31,88,35.2,125,203,61.6
Emmanuel Kappos,Male,57,1200,472,234,154,388,17,48,43,22,168,112,83,184,406,45.3,184,396,46.5,0,10,0.0,80,145,55.2
Emmanuel Lueth,Male,83,2120,594,336,197,533,92,83,25,25,137,165,148,227,464,48.9,213,401,53.1,14,63,22.2,104,192,54.2
Emmanuel Malou,Male,50,1579,900,294,135,429,90,54,93,8,151,160,117,340,787,43.2,242,493,49.1,98,294,33.3,122,185,65.9
Emmerson Potts-Broughton,Male,33,1003,315,169,52,221,50,20,5,25,66,68,90,122,321,38.0,112,260,43.1,10,61,16.4,61,99,61.6
Emmie O'Nial,Female,239,5708,2394,1504,876,2380,260,230,334,172,588,525,439,1031,2299,44.8,1029,2288,45.0,2,11,18.2,330,684,48.2
Eoin Darling,Male,9,48,12,6,5,11,2,2,0,0,2,1,5,6,16,37.5,6,11,54.5,0,5,0.0,0,0,0.0
Ephraim Manshari,Male,7,21,4,5,1,6,0,1,0,0,3,1,3,2,4,50.0,2,4,50.0,0,0,0.0,0,2,0.0
Erdoan Bakal,Male,82,3051,1345,313,191,504,344,115,27,13,161,69,302,532,1148,46.3,495,1033,47.9,37,115,32.2,292,366,79.8
Erfan Momeni,Male,60,1417,675,230,100,330,162,100,14,6,153,79,152,255,660,38.6,174,394,44.2,81,266,30.5,84,146,57.5
Eric Miraflores,Male,132,3605,2034,427,149,576,434,235,8,35,298,443,360,761,1707,44.6,599,1231,48.7,162,476,34.0,344,442,77.8
Eric Owen,Male,81,2634,668,425,131,556,177,110,37,0,113,0,189,278,751,37.0,265,681,38.9,13,70,18.6,125,208,60.1
Eric Plant,Male,80,2441,731,367,194,561,299,123,17,2,263,6,243,315,932,33.8,260,698,37.2,55,234,23.5,122,223,54.7
Eric Shanygin,Male,15,222,82,51,49,100,9,8,6,5,41,18,34,36,106,34.0,36,105,34.3,0,1,0.0,10,21,47.6
Eric Valentos,Male,12,187,41,7,11,18,18,10,0,0,10,11,13,13,36,36.1,7,17,41.2,6,19,31.6,9,16,56.2
Eric Williams,Male,69,2252,1625,440,207,647,173,81,50,36,158,313,162,620,1286,48.2,494,941,52.5,126,345,36.5,259,379,68.3
Eric Witschel,Male,117,3388,1239,601,374,975,157,137,59,63,399,203,268,474,1174,40.4,472,1161,40.7,2,13,15.4,289,477,60.6
Erica Beverly,Female,8,250,111,72,38,110,9,12,15,1,30,34,17,44,97,45.4,44,96,45.8,0,1,0.0,23,35,65.7
Erica Marr,Female,21,288,24,37,21,58,9,10,1,0,21,0,33,7,50,14.0,7,46,15.2,0,4,0.0,10,20,50.0
Erica Mcmenamin,Female,16,533,145,60,30,90,57,15,5,11,40,37,56,53,206,25.7,33,124,26.6,20,82,24.4,19,29,65.5
Erik Kafritsas,Male,20,197,56,27,8,35,16,10,1,4,15,11,14,20,60,33.3,15,34,44.1,5,26,19.2,11,18,61.1
Erik Valka,Male,32,334,77,64,29,93,8,8,6,5,60,35,30,29,71,40.8,29,71,40.8,0,0,0.0,19,44,43.2
Erik Wickstrom,Male,72,2330,1208,228,85,313,220,49,14,0,121,0,159,464,1085,42.8,257,574,44.8,207,511,40.5,207,263,78.7
Erika Livermore,Female,12,359,158,66,36,102,11,12,14,9,21,34,24,58,117,49.6,55,108,50.9,3,9,33.3,25,45,55.6
Erin Barrow,Female,96,1231,407,211,85,296,45,36,37,27,168,124,123,141,501,28.1,126,427,29.5,15,74,20.3,108,166,65.1
Erin Bartlett,Female,39,377,39,40,22,62,7,7,1,3,36,18,26,12,67,17.9,9,51,17.6,3,16,18.8,12,28,42.9
Erin Bollmann,Female,41,1323,838,283,145,428,148,156,41,16,105,143,116,352,720,48.9,320,590,54.2,32,130,24.6,102,165,61.8
Erin Brewer,Female,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Erin Burgoyne,Female,63,1006,334,61,35,96,84,54,8,5,81,54,78,135,393,34.4,98,239,41.0,37,154,24.0,17,35,48.6
Erin Carrigy,Female,4,14,2,1,1,2,0,1,0,0,2,0,2,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0.0
Erin Clark,Female,48,832,325,174,114,288,5,15,43,31,120,95,73,122,317,38.5,122,315,38.7,0,2,0.0,81,125,64.8
Erin Galloway,Male,8,306,152,51,15,66,11,8,22,0,36,0,27,60,119,50.4,59,118,50.0,1,1,100.0,33,51,64.7
Erin Gathercole,Female,34,562,159,49,47,96,51,49,5,0,90,23,72,62,206,30.1,58,157,36.9,4,49,8.2,31,58,53.4
Erin Harrop,Female,3,27,5,2,2,4,2,2,0,0,5,0,4,3,21,14.3,2,12,16.7,1,9,11.1,0,0,0.0
Erin Harvey,Female,39,553,95,48,8,56,22,18,1,0,78,0,77,33,122,27.0,24,76,31.6,9,46,19.6,20,36,55.6
Erin Hastings,Female,133,3465,1242,532,369,901,194,242,41,63,210,413,311,384,1127,34.1,302,815,37.1,82,312,26.3,390,623,62.6
Erin Hill,Female,15,588,287,56,38,94,54,35,10,0,67,0,81,143,405,35.3,112,305,36.7,31,100,31.0,32,56,57.1
Erin Hynson,Female,47,200,46,29,15,44,8,7,3,0,15,26,11,13,47,27.7,13,42,31.0,0,5,0.0,20,35,57.1
Erin Jarvis,Female,75,1044,307,114,51,165,59,47,12,2,94,23,125,123,454,27.1,84,255,32.9,39,199,19.6,22,48,45.8
Erin Lilja,Female,51,646,116,50,19,69,30,16,1,0,29,0,42,55,227,24.2,45,177,25.4,10,50,20.0,16,23,69.6
Erin Lorenzini,Female,22,412,189,49,26,75,25,17,7,0,42,0,68,77,210,36.7,64,162,39.5,13,48,27.1,48,59,81.4
Erin Ludwick,Female,116,2074,577,165,86,251,141,60,7,30,86,108,239,203,715,28.4,103,361,28.5,100,354,28.2,71,121,58.7
Erin Macdonald,Female,7,39,7,11,2,13,0,0,0,0,6,4,7,3,8,37.5,3,8,37.5,0,0,0.0,1,4,25.0
Erin Malone,Female,19,371,55,68,50,118,29,16,4,4,53,20,47,21,69,30.4,19,56,33.9,2,13,15.4,11,20,55.0
Erin Mccutcheon,Female,134,3845,1495,1103,496,1599,101,194,112,44,429,322,447,568,1780,31.9,564,1759,32.1,4,21,19.0,353,661,53.4
Erin Mcdonald,Female,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Erin Mcinerney,Female,19,145,25,14,10,24,9,5,2,2,18,12,25,7,42,16.7,3,20,15.0,4,22,18.2,7,10,70.0
Erin Mckernan,Female,28,579,162,63,28,91,27,32,5,7,65,57,68,56,189,29.6,52,164,31.7,4,25,16.0,42,66,63.6
Erin Mcnamara,Female,58,1015,443,112,141,253,32,30,13,11,84,39,112,172,460,37.4,164,418,39.2,8,42,19.0,91,150,60.7
Erin Mifsud,Female,39,216,49,29,25,54,11,10,5,4,37,26,25,16,84,19.0,13,62,21.0,3,22,13.6,14,38,36.8
Erin Mrnjavac,Female,84,1814,447,237,94,331,123,69,6,14,232,100,230,162,602,26.9,107,335,31.9,55,267,20.6,68,150,45.3
Erin Munro,Female,15,194,21,32,13,45,8,7,1,3,15,15,24,7,31,22.6,7,27,25.9,0,4,0.0,7,22,31.8
Erin Murray,Female,11,81,9,5,5,10,1,2,0,1,2,5,4,4,24,16.7,4,15,26.7,0,9,0.0,1,2,50.0
Erin Nestor,Female,60,1062,356,86,49,135,55,59,4,0,140,0,159,155,523,29.6,117,386,30.3,38,137,27.7,84,124,67.7
Erin Pearce,Female,41,319,72,33,20,53,11,13,4,13,37,43,39,16,60,26.7,13,47,27.7,3,13,23.1,31,55,56.4
Erin Rees,Female,6,35,11,2,5,7,3,2,0,0,5,0,7,5,13,38.5,4,9,44.4,1,4,25.0,2,4,50.0
Erin Serong,Female,39,1081,498,74,32,106,68,45,4,0,107,0,120,235,569,41.3,172,408,42.2,63,161,39.1,91,130,70.0
Erin Smith,Female,80,2522,502,286,126,412,225,146,19,29,210,185,259,172,710,24.2,99,355,27.9,73,355,20.6,85,192,44.3
Erin Soutter,Female,148,3241,1097,263,191,454,202,159,29,15,195,153,384,405,1104,36.7,348,840,41.4,57,264,21.6,230,332,69.3
Ernst Kruger,Male,70,1799,789,312,176,488,90,49,29,41,162,128,141,258,639,40.4,209,483,43.3,49,156,31.4,134,201,66.7
Erwin Muharemovic,Male,22,127,24,11,9,20,6,3,1,3,32,3,10,9,27,33.3,9,27,33.3,0,0,0.0,2,4,50.0
Eryn Rosowski,Female,30,457,223,64,33,97,25,12,7,6,46,29,50,85,202,42.1,63,131,48.1,22,71,31.0,29,46,63.0
Espoir Shabani,Male,42,190,12,38,10,48,16,6,0,0,30,6,14,6,28,21.4,6,22,27.3,0,6,0.0,0,4,0.0
Estella Gyarfas,Female,3,18,6,4,1,5,0,2,1,0,7,1,1,3,9,33.3,3,7,42.9,0,2,0.0,0,2,0.0
Estella Huijbregts,Female,2,6,0,0,1,1,0,2,0,0,2,0,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Esther Timmermans,Female,102,2069,651,395,211,606,112,77,34,63,182,127,181,271,713,38.0,270,706,38.2,1,7,14.3,108,195,55.4
Ethan Bankuti,Male,38,532,202,108,36,144,40,16,2,10,54,64,60,70,178,39.3,68,162,42.0,2,16,12.5,60,86,69.8
Ethan Bateman,Male,10,87,17,15,6,21,6,1,2,5,12,5,11,7,19,36.8,7,18,38.9,0,1,0.0,3,5,60.0
Ethan Batey,Male,26,32,0,0,0,0,2,0,2,0,8,2,6,0,4,0.0,0,2,0.0,0,2,0.0,0,8,0.0
Ethan Blythe,Male,48,692,318,75,35,110,62,41,11,7,56,60,31,111,292,38.0,63,137,46.0,48,155,31.0,48,74,64.9
Ethan Cooper,Male,25,545,94,101,56,157,22,21,6,10,72,48,54,40,83,48.2,40,83,48.2,0,0,0.0,14,50,28.0
