Name,Club Name,Competition Name,Equivalent Competition,Level,Gender,Season,Factor,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Mark Facciolo,Waverley,SCM 2002,Championship Men,Senior,Male,2002,0.833333333333333,5,29.0,4.6,2.7,2.1,4.8,2.3,1.9,0.0,0.0,2.3,0.0,3.3,1.7,4.6,37.0,1.2,3.7,32.4,0.4,0.8,50.0,1.7,2.5,68.0
Lori Showell,Wyndham,VBL Premier Women,Division 1 Women,Senior,Female,2004,1.0,22,29.0,3.7,2.6,2.1,4.7,1.1,1.3,0.0,0.0,3.1,0.0,3.5,1.8,7.6,23.7,1.3,5.4,24.1,0.5,2.2,22.7,0.6,2.6,23.1
Lisa Drysdale,Echuca,VBL Division 1 - Women,Division 2 Women,Senior,Female,2003,1.0,1,29.0,2.1,3.1,3.1,6.2,1.0,2.1,0.0,0.0,1.0,0.0,3.1,0.0,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,100.0
Rebecca Marhsall,Sunbury,Youth League One Women,Youth League 1 Women,Youth,Female,2014,1.0,1,29.0,2.1,1.0,1.0,2.1,1.0,3.1,0.0,1.0,0.0,0.0,5.2,1.0,11.4,8.8,1.0,7.2,13.9,0.0,4.1,0.0,0.0,0.0,0.0
Chelsea Tate,Hume City,VBL Division 1 - Women,Division 2 Women,Senior,Female,2002,0.833333333333333,27,29.0,9.7,2.3,0.9,3.2,1.7,1.7,0.2,0.0,2.1,0.0,2.4,5.4,17.3,31.2,3.4,10.8,31.5,2.0,6.5,30.8,0.9,1.7,52.9
Pat Green,Coburg,Division Two Men,Division 2 Men,Senior,Male,2018,1.0,52,29.0,16.3,4.1,1.8,5.9,2.8,1.9,0.6,0.6,2.6,4.1,2.6,5.5,12.7,43.3,3.1,6.9,44.9,2.4,5.8,41.4,3.1,3.6,86.1
Raini Matthews,Bellarine,Division One Women,Division 1 Women,Senior,Female,2019,1.0,25,29.0,7.8,2.0,0.9,2.9,2.7,0.7,0.0,0.2,2.7,2.3,2.6,2.6,8.0,32.5,1.7,4.9,34.7,0.9,3.1,29.0,1.6,2.5,64.0
Amy Wormald,Geelong United,Division One Women,Division 1 Women,Senior,Female,2015,1.0,24,29.0,12.8,8.4,2.7,11.1,3.1,1.9,0.7,0.3,3.3,2.9,2.4,5.2,12.9,40.3,4.8,11.3,42.5,0.4,1.7,23.5,2.1,3.1,67.7
Patrick Goodier,Corio Bay,Youth League One Men,Youth League 1 Men,Youth,Male,2019,1.0,24,29.0,4.9,9.5,3.4,12.9,1.9,1.2,3.0,0.2,2.1,1.6,1.2,2.3,4.8,47.9,2.2,4.1,53.7,0.1,0.6,16.7,0.3,0.9,33.3
Matthew Fennell,Diamond Valley,State Championship Men,Championship Men,Senior,Male,2014,1.0,23,29.0,20.7,7.9,3.5,11.4,2.4,0.8,0.5,0.9,2.9,4.1,1.9,8.3,17.6,47.2,7.7,15.1,51.0,0.7,2.5,28.0,3.4,5.3,64.2
Jordan Jacotine,Dandenong,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2015,1.0,23,29.0,17.4,4.3,2.0,6.2,2.8,1.4,0.1,0.5,2.5,3.5,2.4,6.8,13.2,51.5,6.0,10.3,58.3,0.8,2.9,27.6,3.0,4.4,68.2
Matthew Burke,Sandringham,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2016,1.0,23,29.0,17.3,5.8,1.6,7.2,3.4,1.7,0.4,0.8,2.9,3.4,2.8,6.6,16.1,41.0,5.0,10.4,48.1,1.7,5.7,29.8,2.5,4.4,56.8
Alex Bogart-King,McKinnon,State Championship Men,Championship Men,Senior,Male,2016,1.0,23,29.0,16.3,5.0,2.8,7.8,2.1,1.0,0.5,0.7,3.2,3.3,3.1,7.0,13.2,53.0,7.0,13.1,53.4,0.0,0.1,0.0,2.2,3.9,56.4
Matt Slaven,Hawthorn,Division One Men,Division 1 Men,Senior,Male,2005,0.833333333333333,23,29.0,16.2,4.0,2.2,6.2,1.2,1.1,0.3,0.0,2.7,0.0,2.8,6.0,15.4,39.0,4.4,9.4,46.8,1.7,6.0,28.3,2.6,3.4,76.5
Katherine Black,Hume City,YLW 2008,Victorian Youth Championship Women,Youth,Female,2008,1.0,23,29.0,8.4,3.0,2.1,5.2,2.0,1.3,1.0,0.7,2.8,2.6,3.0,3.1,10.3,30.1,2.2,7.0,31.4,1.0,3.3,30.3,1.1,2.4,45.8
David Cannan,La Trobe University,VBL Division One Men Championship,Division 2 Men,Senior,Male,2004,0.833333333333333,23,29.0,7.9,9.3,5.9,15.2,0.5,0.6,1.6,0.0,4.6,0.0,2.1,3.3,8.6,38.4,3.3,8.6,38.4,0.0,0.0,0.0,1.2,4.0,30.0
Isabelle Shea,Sandringham,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2016,1.0,23,29.0,6.0,3.4,2.3,5.6,2.8,1.3,0.4,0.5,2.4,2.2,3.0,2.2,6.5,33.8,2.2,6.4,34.4,0.0,0.1,0.0,1.6,2.3,69.6
Lori Showell,Altona,VBL Division 1 - Women,Division 2 Women,Senior,Female,2003,1.0,23,29.0,5.2,2.5,2.1,4.6,1.8,2.0,0.5,0.0,2.8,0.0,4.2,1.8,8.1,22.2,1.3,6.4,20.3,0.4,1.7,23.5,2.1,4.8,43.8
David Meyer,Mildura,Division Two Men,Division 2 Men,Senior,Male,2017,1.0,23,29.0,4.7,4.9,0.6,5.5,4.8,1.2,0.1,0.4,2.9,2.4,2.2,1.4,5.6,25.0,1.4,5.2,26.9,0.0,0.4,0.0,1.7,2.6,65.4
Daniel Crotty,Warragul,D2M 2005,Division 2 Men,Senior,Male,2005,0.833333333333333,22,29.0,12.2,1.9,1.4,3.3,1.4,1.4,0.0,0.0,2.4,0.0,2.9,4.1,9.8,41.8,1.6,4.1,39.0,2.5,5.6,44.6,1.6,2.3,69.6
Lincoln Garfirth,Whittlesea,State Championship Men,Championship Men,Senior,Male,2016,1.0,22,29.0,11.8,4.1,1.7,5.7,1.3,0.7,0.3,0.8,2.9,2.8,2.7,4.7,12.0,39.2,3.7,9.7,38.1,0.8,2.3,34.8,1.8,3.1,58.1
Bryson Norris,Keilor,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2016,1.0,22,29.0,6.7,3.1,0.6,3.7,2.8,0.8,0.2,0.4,2.4,2.3,2.9,2.6,8.4,31.0,2.3,6.6,34.8,0.3,1.8,16.7,1.4,1.8,77.8
Louise Johnston,Wyndham,Championship Women 2003,Championship Women,Senior,Female,2003,1.0,21,29.0,12.2,5.8,4.0,9.8,1.2,0.8,1.6,0.0,4.2,0.0,3.7,4.6,12.5,36.8,4.6,12.5,36.8,0.0,0.0,0.0,3.1,5.5,56.4
Bronte Clark,Mildura,Division One Women,Division 1 Women,Senior,Female,2016,1.0,21,29.0,11.7,2.6,0.7,3.3,3.0,1.7,0.1,0.2,1.8,3.2,1.4,4.1,10.7,38.3,3.4,7.6,44.7,0.7,3.1,22.6,2.8,4.0,70.0
Michael Zuccolo,Blackburn,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2019,1.0,21,29.0,10.4,5.2,2.1,7.2,1.3,0.6,0.2,0.0,3.1,1.8,2.3,4.0,9.8,40.8,3.6,7.3,49.3,0.4,2.5,16.0,1.4,2.3,60.9
Kelli Schleibs,Diamond Valley,State Youth Championship 1 Women,Victorian Youth Championship Women,Youth,Female,2012,1.0,21,29.0,10.2,6.6,3.3,9.9,3.4,3.0,1.3,0.2,2.9,3.4,3.5,4.1,11.5,35.7,3.7,9.3,39.8,0.4,2.2,18.2,1.6,3.1,51.6
Anthony Kimble,Melton,Division One Men,Division 1 Men,Senior,Male,2014,1.0,20,29.0,22.6,4.1,4.0,8.1,2.0,0.7,0.2,0.5,3.0,4.1,2.9,8.3,16.2,51.2,7.0,12.1,57.9,1.3,4.1,31.7,4.6,6.6,69.7
Andrew Sharp,Maccabi,Youth League Two Men,Youth League 2 Men,Youth,Male,2016,1.0,20,29.0,10.8,5.8,2.9,8.7,1.3,1.0,0.2,0.4,2.3,2.7,1.7,3.9,10.6,36.8,2.8,6.3,44.4,1.1,4.3,25.6,1.7,3.3,51.5
Carly Wood,Latrobe City,Division One Women,Division 1 Women,Senior,Female,2014,1.0,20,29.0,10.3,5.0,2.9,7.9,1.2,0.4,0.7,0.9,1.7,2.9,1.9,3.8,11.2,33.9,3.3,8.9,37.1,0.6,2.3,26.1,2.1,2.9,72.4
Kellie Fallon,Dandenong,YLW 2007,Victorian Youth Championship Women,Youth,Female,2007,1.0,20,29.0,6.0,4.3,1.2,5.6,1.8,0.6,0.2,0.0,1.7,0.0,2.9,2.3,7.0,32.9,2.2,6.0,36.7,0.1,0.9,11.1,1.2,2.5,48.0
Rebecca Swaine,Mornington,Division Two Women,Division 2 Women,Senior,Female,2016,1.0,19,28.9,18.8,3.9,2.3,6.1,1.7,1.3,0.4,0.5,2.8,4.0,1.8,7.1,18.0,39.4,5.8,13.0,44.6,1.2,5.0,24.0,3.4,3.9,87.2
Mabor Maniel,Sunbury,Division One Men,Division 1 Men,Senior,Male,2011,1.0,19,28.9,11.5,5.1,3.3,8.4,1.8,1.1,1.7,0.6,2.8,4.5,4.4,4.5,10.6,42.5,4.3,9.9,43.4,0.2,0.7,28.6,2.5,4.2,59.5
Rachael Nevin,Camberwell,Youth League One Women,Youth League 1 Women,Youth,Female,2014,1.0,19,28.9,10.0,5.7,2.5,8.1,0.5,0.8,0.4,0.4,2.7,4.5,2.0,3.2,10.5,30.5,3.2,10.3,31.1,0.1,0.1,100.0,3.4,5.6,60.7
Nadia Valenti,Whittlesea,Youth League Women,Victorian Youth Championship Women,Youth,Female,2010,1.0,19,28.9,6.0,4.5,1.3,5.8,2.6,1.8,0.6,0.7,2.9,3.8,6.1,2.0,7.1,28.2,1.9,5.6,33.9,0.2,1.5,13.3,1.9,3.7,51.4
Fiona Darnell,Mornington,Division Two Women,Division 2 Women,Senior,Female,2014,1.0,18,28.9,11.5,4.8,3.3,8.1,2.3,2.0,0.2,0.2,2.4,3.7,2.8,3.9,11.2,34.8,3.4,8.1,42.0,0.6,3.0,20.0,2.9,4.6,63.0
Jaclyn Smith,Diamond Valley,State Championship Women,Championship Women,Senior,Female,2013,1.0,18,28.9,10.8,2.7,1.8,4.5,2.3,2.2,0.1,0.7,2.9,2.8,2.8,4.3,11.5,37.4,3.8,9.6,39.6,0.4,2.0,20.0,2.0,2.9,69.0
Zanelle Marama,Camberwell,Division Two Women,Division 2 Women,Senior,Female,2010,1.0,18,28.9,4.3,6.9,5.6,12.6,1.2,0.9,1.7,0.4,2.8,2.2,1.9,1.6,5.8,27.6,1.6,5.7,28.1,0.0,0.1,0.0,1.1,2.9,37.9
Jamal Brown,Hume City,State Championship Men,Championship Men,Senior,Male,2013,1.0,17,28.9,18.2,8.8,3.4,12.2,1.1,0.2,1.2,0.6,1.7,5.2,1.5,6.7,13.2,50.8,6.6,11.8,55.9,0.1,1.5,6.7,4.7,6.6,71.2
Krystal Calvert,La Trobe University,Division Two Women,Division 2 Women,Senior,Female,2010,1.0,17,28.9,11.8,2.3,2.2,4.5,2.6,1.3,0.4,0.3,2.6,3.2,3.4,3.9,12.4,31.5,3.7,11.5,32.2,0.1,0.8,12.5,3.9,5.4,72.2
Stefan Anthony Ionescu,Nunawading,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2015,1.0,16,28.9,13.2,8.7,2.7,11.4,2.2,0.6,2.5,0.3,2.6,3.3,2.4,5.3,10.6,50.0,5.0,9.1,54.9,0.3,1.5,20.0,2.3,2.9,79.3
Alana Sutton,Wangaratta North East,Division Two Women,Division 2 Women,Senior,Female,2015,1.0,16,28.9,11.0,4.0,3.4,7.5,2.0,3.0,0.8,0.7,3.9,4.8,2.4,3.9,10.0,39.0,3.7,9.2,40.2,0.2,0.8,25.0,2.9,5.9,49.2
Rebecca Magdich,Casey,Division Two Women,Division 2 Women,Senior,Female,2015,1.0,16,28.9,10.4,2.5,2.5,5.0,2.1,2.1,0.4,0.2,4.0,3.0,3.5,3.7,12.0,30.8,2.7,8.1,33.3,1.0,3.9,25.6,2.0,3.0,66.7
Tanarly Hood,Latrobe City,Division One Women,Division 1 Women,Senior,Female,2013,1.0,16,28.9,9.8,3.4,1.6,5.0,3.7,2.4,0.4,0.1,3.0,2.5,2.9,3.9,11.2,34.8,3.0,8.0,37.5,0.8,3.2,25.0,1.1,1.6,68.8
Trent Rhodes,Craigieburn,Division Two Men,Division 2 Men,Senior,Male,2006,0.833333333333333,16,28.9,5.3,4.6,0.8,5.3,1.9,1.5,0.2,0.0,3.9,0.0,2.7,2.0,5.6,35.7,1.8,4.7,38.3,0.2,0.9,22.2,1.2,2.6,46.2
Joey Mauser,Altona,Division Two Men,Division 2 Men,Senior,Male,2016,1.0,15,28.9,15.7,1.8,0.6,2.4,3.2,1.7,0.1,0.3,3.1,4.0,3.4,4.9,12.9,38.0,2.3,5.8,39.7,2.6,7.1,36.6,3.4,4.5,75.6
Nicole Cameron,Craigieburn,Division One Women,Division 1 Women,Senior,Female,2016,1.0,15,28.9,9.8,8.8,2.2,11.0,1.6,1.6,0.7,0.3,2.7,4.0,3.0,3.4,13.2,25.8,3.4,12.6,27.0,0.0,0.5,0.0,2.8,5.9,47.5
Jake Driessen,Sherbrooke,Youth League 1 Men,Victorian Youth Championship Men,Youth,Male,2009,0.833333333333333,14,28.9,16.3,5.6,3.2,8.7,1.0,0.4,1.5,1.7,3.5,3.4,3.0,7.2,15.2,47.4,7.2,15.2,47.4,0.0,0.0,0.0,2.0,4.7,42.6
Shaun Bruce,Horsham,Division Three Men,Division 3 Men,Senior,Male,2008,0.833333333333333,14,28.9,19.0,3.1,1.7,4.8,3.0,2.2,0.3,0.2,3.0,3.1,2.4,7.5,15.7,47.8,5.9,10.0,59.0,1.6,5.8,27.6,2.5,3.9,64.1
Benjamin Waldren,Eltham,State Championship Men,Championship Men,Senior,Male,2016,1.0,26,28.9,19.6,3.6,1.9,5.5,2.4,1.5,0.3,0.8,2.5,4.8,1.9,7.1,14.4,49.3,5.9,11.4,51.8,1.0,3.0,33.3,4.5,6.2,72.6
Luke Osborn,Geelong United,YL1M 2005,Victorian Youth Championship Men,Youth,Male,2005,0.833333333333333,13,28.9,8.3,2.8,1.6,4.4,3.6,2.1,0.1,0.0,2.0,0.0,1.7,2.9,9.1,31.9,1.9,4.8,39.6,0.9,4.4,20.5,1.6,2.8,57.1
Louise Johnston,Altona,Division One Women,Division 1 Women,Senior,Female,2010,1.0,25,28.9,10.9,5.2,2.4,7.7,1.2,0.6,1.5,0.6,3.7,3.7,2.5,3.9,9.8,39.8,3.9,9.6,40.6,0.0,0.2,0.0,3.0,4.8,62.5
Steve Wiasak,Geelong United,Youth League 1 Men,Victorian Youth Championship Men,Youth,Male,2010,1.0,12,28.9,21.6,3.8,2.9,6.6,1.8,1.3,0.2,1.8,2.6,5.7,1.9,6.5,14.2,45.8,5.6,10.9,51.4,0.9,3.3,27.3,7.5,9.3,80.6
Tony Burke,Blackburn,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,12,28.9,19.5,2.3,2.1,4.4,2.2,1.2,0.2,0.0,3.0,0.0,2.1,9.4,23.0,40.9,7.9,18.5,42.7,1.6,4.5,35.6,2.2,3.3,66.7
Giulia Dinunzio,Craigieburn,Division 1 Women,Division 1 Women,Senior,Female,2012,1.0,24,28.9,14.5,5.4,2.0,7.4,1.6,1.8,0.8,0.4,2.5,3.5,3.2,5.1,14.1,36.2,3.6,10.0,36.0,1.3,4.2,31.0,3.0,4.6,65.2
Brett Angel,Echuca,VBL Division 1 Men,Division 2 Men,Senior,Male,2003,0.833333333333333,12,28.9,14.2,5.8,1.8,7.5,2.6,1.2,0.7,0.0,5.1,0.0,3.7,6.4,11.2,57.1,6.3,11.2,56.2,0.1,0.1,100.0,1.5,3.6,41.7
Brooke Mckay,Geelong United,Division One Women,Division 1 Women,Senior,Female,2015,1.0,24,28.9,12.9,3.1,2.5,5.6,3.3,0.8,0.5,0.2,2.6,1.8,2.1,5.7,11.7,48.7,5.6,11.2,50.0,0.0,0.6,0.0,1.5,2.1,71.4
Nicole Goodridge,Bulleen,YLW 2008,Victorian Youth Championship Women,Youth,Female,2008,1.0,24,28.9,7.5,2.9,0.5,3.5,2.5,0.6,0.5,0.4,2.2,1.9,5.5,3.3,10.4,31.7,3.0,8.1,37.0,0.3,2.3,13.0,0.5,1.2,41.7
Olivia Bontempelli,Eltham,State Championship Women,Championship Women,Senior,Female,2011,1.0,24,28.9,11.5,3.0,1.8,4.8,1.3,1.5,1.0,0.3,2.5,3.5,2.9,3.8,9.9,38.4,3.2,8.0,40.0,0.6,2.0,30.0,3.2,4.7,68.1
Tess Feery,Waverley,State Championship Women,Championship Women,Senior,Female,2011,1.0,23,28.9,8.7,4.5,2.3,6.7,2.4,1.8,0.5,0.2,2.0,2.5,2.4,3.1,9.7,32.0,2.6,7.0,37.1,0.6,2.7,22.2,1.9,3.1,61.3
Cherie Arnell,Melton,VBL Division One Women,Division 2 Women,Senior,Female,2004,1.0,22,28.9,14.2,3.5,2.7,6.2,1.2,2.1,0.3,0.0,2.2,0.0,3.8,6.1,18.1,33.7,5.9,16.5,35.8,0.2,1.6,12.5,2.2,4.3,51.2
Adam Tanner,Ringwood,SCM 2003,Championship Men,Senior,Male,2003,0.833333333333333,22,28.9,13.3,5.8,2.9,8.7,1.7,1.6,0.8,0.0,3.7,0.0,2.5,5.0,11.7,42.7,4.9,11.2,43.8,0.1,0.5,20.0,3.4,4.8,70.8
David Godfrey,Dandenong,SCM 2008,Championship Men,Senior,Male,2008,0.833333333333333,22,28.9,6.2,1.6,0.3,1.9,4.6,0.6,0.1,0.0,1.6,0.7,1.7,2.1,5.7,36.8,0.5,1.5,33.3,1.5,4.2,35.7,0.7,1.2,58.3
Isabelle Shea,Sandringham,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2018,1.0,21,28.9,5.4,3.1,1.8,4.9,3.7,1.0,0.4,0.6,2.4,1.7,1.6,2.1,6.9,30.4,2.1,6.9,30.4,0.0,0.0,0.0,0.9,1.5,60.0
Mark Jeffers,Camberwell,Division One Men,Division 1 Men,Senior,Male,2016,1.0,21,28.9,5.0,3.2,0.9,4.2,5.3,1.1,0.1,0.0,1.6,1.9,2.8,1.9,6.9,27.5,1.2,3.2,37.5,0.5,3.5,14.3,0.7,1.2,58.3
Cameron Bradley,Sherbrooke,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2017,1.0,10,28.9,16.6,4.6,2.2,6.7,1.2,0.9,1.0,0.7,4.0,2.1,2.4,6.3,14.6,43.2,4.4,9.8,44.9,2.0,4.9,40.8,2.0,2.3,87.0
Tamara Knox,Corio Bay,Youth League One Women,Youth League 1 Women,Youth,Female,2017,1.0,10,28.9,12.6,6.1,2.8,8.9,3.5,2.5,0.8,0.0,2.5,0.0,3.0,0.3,1.9,15.8,0.0,0.0,0.0,0.3,1.9,15.8,5.2,6.9,75.4
Danny Della-Rosa,Chelsea,D3W 2008,Division 3 Women,Senior,Female,2008,1.0,20,28.9,12.2,8.9,7.8,16.6,3.3,1.9,1.9,0.9,3.9,4.6,3.7,4.7,12.9,36.4,4.7,12.8,36.7,0.0,0.1,0.0,2.9,5.8,50.0
Bryan Moore,Sherbrooke,State Championship Men,Championship Men,Senior,Male,2012,1.0,20,28.9,10.4,5.4,2.9,8.2,1.2,0.5,0.2,0.7,1.9,2.4,1.7,4.8,10.0,48.0,4.8,9.9,48.5,0.0,0.0,0.0,0.8,2.5,32.0
Maggie Tranter,Ballarat,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2018,1.0,20,28.9,9.1,2.7,1.2,3.9,1.9,1.5,0.8,1.0,3.5,2.1,3.3,3.5,10.7,32.7,3.3,8.4,39.3,0.3,2.3,13.0,1.7,2.8,60.7
Jessica Murphy,Latrobe City,Division One Women,Division 1 Women,Senior,Female,2009,1.0,20,28.9,8.0,4.6,2.7,7.3,2.1,0.9,0.4,0.4,1.6,2.4,2.9,3.1,10.0,31.0,2.9,8.7,33.3,0.2,1.2,16.7,1.5,2.2,68.2
Alyce Mattmann,McKinnon,D2W 2007,Division 2 Women,Senior,Female,2007,1.0,20,28.9,7.5,1.9,1.0,3.0,0.6,0.4,0.2,0.0,1.2,0.0,6.2,2.9,9.4,30.9,2.7,8.8,30.7,0.2,0.6,33.3,1.6,2.6,61.5
Rebecca Brown,Craigieburn,State Youth Championship 2 Women,Youth League 1 Women,Youth,Female,2012,1.0,20,28.9,5.6,5.6,2.3,7.9,1.0,1.9,0.5,0.3,2.3,2.1,2.3,1.9,8.5,22.4,1.2,5.1,23.5,0.6,3.3,18.2,1.2,2.3,52.2
Jessica Chard,Mornington,D2W 2007,Division 2 Women,Senior,Female,2007,1.0,20,28.9,5.2,2.5,1.0,3.5,2.3,1.5,0.1,0.0,1.3,0.0,2.0,2.2,7.5,29.3,2.1,6.4,32.8,0.2,1.0,20.0,0.7,1.5,46.7
Belinda Stevens,Echuca,VBL Division 1 - Women,Division 2 Women,Senior,Female,2003,1.0,20,28.9,5.2,2.9,1.5,4.4,2.4,1.9,0.2,0.0,2.1,0.0,3.1,2.3,5.6,41.1,2.0,4.6,43.5,0.3,1.0,30.0,1.0,1.5,66.7
Jake Willcocks,Bendigo,Youth League One Men,Youth League 1 Men,Youth,Male,2016,1.0,19,28.9,16.6,4.8,1.6,6.4,1.7,0.6,0.4,0.9,3.0,3.6,2.0,6.7,13.4,50.0,6.1,11.5,53.0,0.6,1.9,31.6,2.5,4.8,52.1
Riley Emerton,Southern Peninsula,Youth League Two Men,Youth League 2 Men,Youth,Male,2013,1.0,19,28.9,11.3,5.0,0.9,5.9,3.0,1.6,0.3,0.3,2.3,3.9,4.8,3.9,11.4,34.2,3.5,10.2,34.3,0.4,1.2,33.3,2.9,4.2,69.0
Jason Deich,Eltham,SCM 2003,Championship Men,Senior,Male,2003,0.833333333333333,9,28.9,13.5,7.6,1.8,9.3,3.3,0.4,0.4,0.0,3.3,0.0,3.0,6.2,11.8,52.5,5.8,10.6,54.7,0.4,1.2,33.3,1.5,2.2,68.2
Brett Atley,Nunawading,VBL Men Premier (Reserve),Victorian Youth Championship Men,Youth,Male,2004,0.833333333333333,18,28.9,12.6,5.4,2.5,7.9,1.7,0.6,1.0,0.0,3.4,0.0,2.8,5.3,13.9,38.1,4.6,11.4,40.4,0.7,2.5,28.0,2.7,3.8,71.1
Lisa Ewin,Ringwood,D2W 2008,Division 2 Women,Senior,Female,2008,1.0,18,28.9,9.8,3.0,0.6,3.6,2.9,1.7,0.4,0.3,2.8,3.0,3.1,3.0,10.5,28.6,1.7,6.3,27.0,1.3,4.2,31.0,2.5,3.5,71.4
Lauren Cooper,Sandringham,VBL Division 1 - Women,Division 2 Women,Senior,Female,2002,0.833333333333333,9,28.9,11.0,5.9,3.2,9.1,1.5,0.2,2.0,0.0,3.0,0.0,3.8,5.0,12.5,40.0,5.0,12.4,40.3,0.0,0.1,0.0,1.5,2.2,68.2
Matthew Cooper,Sherbrooke,Youth League 1 Men,Victorian Youth Championship Men,Youth,Male,2010,1.0,18,28.9,9.8,2.7,0.7,3.4,2.2,1.3,0.0,0.5,3.4,4.9,3.2,2.6,8.1,32.1,1.6,4.6,34.8,1.0,3.5,28.6,3.5,5.4,64.8
Amanda Meinking,Ringwood,State Championship Women,Championship Women,Senior,Female,2018,1.0,18,28.9,9.0,7.4,3.5,11.0,1.1,0.9,1.2,0.4,1.7,2.2,1.5,3.8,6.5,58.5,3.8,6.5,58.5,0.0,0.1,0.0,1.3,2.1,61.9
Krystal Calvert,La Trobe University,Division One Women,Division 1 Women,Senior,Female,2007,1.0,18,28.9,5.0,2.8,1.8,4.6,2.4,0.9,0.2,0.0,2.5,0.0,4.3,1.6,7.4,21.6,1.5,6.9,21.7,0.1,0.5,20.0,1.8,3.1,58.1
Jack Petruccelle,Whittlesea,Youth League One Men,Youth League 1 Men,Youth,Male,2016,1.0,17,28.9,21.3,3.7,3.0,6.7,2.7,3.1,0.2,0.1,2.5,3.9,2.1,8.1,18.8,43.1,6.1,12.7,48.0,1.9,6.1,31.1,3.2,5.1,62.7
Matthew Hedger,Hume City,Youth League One Men,Youth League 1 Men,Youth,Male,2013,1.0,17,28.9,15.1,6.2,1.2,7.5,2.2,1.7,0.4,0.2,2.2,4.0,5.0,5.8,14.1,41.1,4.9,10.5,46.7,0.9,3.6,25.0,2.4,4.6,52.2
Heath Hay,Camberwell,Division One Men,Division 1 Men,Senior,Male,2014,1.0,17,28.9,12.2,2.6,1.6,4.2,2.3,1.1,0.1,0.6,2.6,2.2,1.9,4.8,12.7,37.8,4.7,12.0,39.2,0.1,0.6,16.7,2.6,3.6,72.2
Shannon Kendall,Sherbrooke,YL2M 2008,Youth League 1 Men,Youth,Male,2008,0.833333333333333,25,28.9,9.9,3.8,2.1,6.0,3.0,2.1,0.2,0.4,3.1,2.8,3.2,3.5,11.2,31.2,2.7,6.7,40.3,0.8,4.4,18.2,1.9,4.0,47.5
Simon Evans,Geelong United,Division One Men,Division 1 Men,Senior,Male,2016,1.0,16,28.9,12.7,2.4,0.2,2.6,3.2,1.2,0.1,0.3,2.2,2.5,1.7,4.3,10.2,42.2,2.5,5.6,44.6,1.8,4.5,40.0,2.5,3.2,78.1
David Moore,Kilsyth,YL1M 2008,Victorian Youth Championship Men,Youth,Male,2008,0.833333333333333,24,28.9,6.4,4.4,3.4,7.8,1.6,1.0,0.2,0.2,1.9,2.0,0.9,2.5,5.8,43.1,2.2,4.5,48.9,0.3,1.2,25.0,1.0,2.5,40.0
Jacinta Scott,Ringwood,Youth League Women,Victorian Youth Championship Women,Youth,Female,2010,1.0,8,28.9,11.0,3.0,1.9,4.8,2.2,2.0,0.2,0.8,2.7,3.3,5.8,3.0,9.3,32.3,1.7,5.0,34.0,1.2,4.4,27.3,3.7,4.3,86.0
Natalie Bjelan,Pakenham,Division Two Women,Division 2 Women,Senior,Female,2015,1.0,16,28.9,10.4,6.5,2.9,9.4,1.1,0.9,1.5,0.2,3.6,4.6,3.7,4.2,11.1,37.8,4.2,11.0,38.2,0.0,0.1,0.0,2.1,4.3,48.8
Emma Glynn,Eltham,State Youth Championship 1 Women,Victorian Youth Championship Women,Youth,Female,2012,1.0,16,28.9,9.8,3.7,2.1,5.8,2.3,1.3,0.4,0.3,2.3,3.8,4.9,3.7,12.9,28.7,3.3,10.8,30.6,0.3,2.0,15.0,2.0,3.7,54.1
Kylie Guarino,Whittlesea,Division One Women,Division 1 Women,Senior,Female,2006,1.0,16,28.9,7.4,3.0,1.3,4.4,2.1,1.9,0.4,0.0,2.6,0.0,5.6,2.7,7.1,38.0,2.4,5.5,43.6,0.3,1.6,18.7,1.6,2.8,57.1
Rebecca Ott,Knox,Victorian Youth Championship Women,Victorian Youth Championship Women,Youth,Female,2014,1.0,23,28.9,13.9,5.8,2.9,8.7,2.5,2.4,1.0,0.4,1.6,5.3,2.2,4.7,11.6,40.5,3.8,9.1,41.8,0.8,2.5,32.0,3.7,6.7,55.2
Julie Brookhouse,Waverley,State Championship Women,Championship Women,Senior,Female,2011,1.0,23,28.9,12.5,3.7,2.1,5.8,2.1,1.1,0.1,0.3,2.8,4.7,2.9,3.9,9.9,39.4,3.5,8.3,42.2,0.3,1.6,18.7,4.3,4.8,89.6
